element_type,osmid,amenity,building,name,tourism,geometry
way,95787134,,yes,,,"POLYGON ((13.2663176 -8.900186700000001, 13.2664258 -8.900284299999999, 13.2664013 -8.900310899999999, 13.2663885 -8.9002994, 13.2663703 -8.900319100000001, 13.2663831 -8.9003306, 13.2663574 -8.900358300000001, 13.2662787 -8.9002874, 13.2663216 -8.900240999999999, 13.266292 -8.9002143, 13.2663176 -8.900186700000001))"
way,95787135,,yes,,,"POLYGON ((13.2644958 -8.898145100000001, 13.2646018 -8.898244999999999, 13.2645767 -8.898271100000001, 13.2645642 -8.898259299999999, 13.2645456 -8.898278599999999, 13.2645581 -8.8982904, 13.2645318 -8.8983176, 13.2644547 -8.8982449, 13.2644986 -8.8981995, 13.2644696 -8.898172199999999, 13.2644958 -8.898145100000001))"
way,95787136,,yes,,,"POLYGON ((13.2672018 -8.897231400000001, 13.267301 -8.8971248, 13.2673278 -8.8971491, 13.2673161 -8.8971617, 13.267336 -8.897179700000001, 13.2673477 -8.897167100000001, 13.2673757 -8.8971926, 13.2673036 -8.8972701, 13.2672568 -8.897227600000001, 13.2672297 -8.8972567, 13.2672018 -8.897231400000001))"
way,95787137,,yes,,,"POLYGON ((13.265598 -8.8982648, 13.2656972 -8.898158199999999, 13.265724 -8.898182500000001, 13.2657123 -8.898195100000001, 13.2657322 -8.8982131, 13.2657439 -8.898200599999999, 13.2657719 -8.898225999999999, 13.2656998 -8.898303500000001, 13.265653 -8.898261, 13.2656259 -8.898290100000001, 13.265598 -8.8982648))"
way,95787138,,yes,,,"POLYGON ((13.2659785 -8.900457899999999, 13.2660777 -8.900351300000001, 13.2661045 -8.9003756, 13.2660928 -8.900388100000001, 13.2661127 -8.900406200000001, 13.2661244 -8.900393599999999, 13.2661524 -8.900419100000001, 13.2660803 -8.9004966, 13.2660335 -8.900454099999999, 13.2660064 -8.9004832, 13.2659785 -8.900457899999999))"
way,95787139,,yes,,,"POLYGON ((13.2682037 -8.898893599999999, 13.2680975 -8.898793599999999, 13.2681227 -8.898767599999999, 13.2681352 -8.8987794, 13.2681538 -8.898760100000001, 13.2681413 -8.898748299999999, 13.2681676 -8.898721099999999, 13.2682447 -8.898793700000001, 13.2682008 -8.898839199999999, 13.2682298 -8.8988665, 13.2682037 -8.898893599999999))"
way,95787140,,yes,,,"POLYGON ((13.2680552 -8.8964412, 13.2679537 -8.8965458, 13.2679275 -8.896520900000001, 13.2679394 -8.896508600000001, 13.2679199 -8.896490099999999, 13.267908 -8.896502399999999, 13.2678805 -8.896476399999999, 13.2679542 -8.896400399999999, 13.2680001 -8.8964439, 13.2680279 -8.896415299999999, 13.2680552 -8.8964412))"
way,95787141,,yes,,,"POLYGON ((13.2642662 -8.898898000000001, 13.2643654 -8.8987914, 13.2643922 -8.898815799999999, 13.2643805 -8.8988283, 13.2644003 -8.8988464, 13.264412 -8.8988338, 13.2644401 -8.8988593, 13.264368 -8.8989367, 13.2643211 -8.898894200000001, 13.264294 -8.898923399999999, 13.2642662 -8.898898000000001))"
way,95787142,,yes,,,"POLYGON ((13.2681573 -8.8981919, 13.2682655 -8.898289500000001, 13.268241 -8.898316100000001, 13.2682282 -8.898304599999999, 13.26821 -8.898324300000001, 13.2682228 -8.8983358, 13.2681971 -8.8983635, 13.2681184 -8.8982926, 13.2681613 -8.898246200000001, 13.2681317 -8.8982195, 13.2681573 -8.8981919))"
way,95787143,,yes,,,"POLYGON ((13.2661166 -8.9001246, 13.2660083 -8.900027, 13.2660329 -8.900000500000001, 13.2660456 -8.900011900000001, 13.2660638 -8.8999922, 13.2660511 -8.8999807, 13.2660767 -8.899953, 13.2661554 -8.900023900000001, 13.2661126 -8.900070299999999, 13.2661422 -8.900097000000001, 13.2661166 -8.9001246))"
way,95787144,,yes,,,"POLYGON ((13.2633147 -8.8982004, 13.2632956 -8.898056800000001, 13.2633317 -8.8980522, 13.263334 -8.898069100000001, 13.2633608 -8.898065600000001, 13.2633585 -8.8980487, 13.2633963 -8.8980438, 13.2634101 -8.8981482, 13.263347 -8.8981563, 13.2633522 -8.898195599999999, 13.2633147 -8.8982004))"
way,95787145,,yes,,,"POLYGON ((13.2626496 -8.8975787, 13.2625647 -8.8975908, 13.2625482 -8.8974774, 13.262633 -8.8974654, 13.2626496 -8.8975787))"
way,95787146,,yes,,,"POLYGON ((13.2652261 -8.898178700000001, 13.265127 -8.898285400000001, 13.2651001 -8.898261099999999, 13.2651118 -8.898248499999999, 13.2650919 -8.8982305, 13.2650803 -8.8982431, 13.2650522 -8.8982177, 13.2651243 -8.898140100000001, 13.2651711 -8.8981826, 13.2651982 -8.8981534, 13.2652261 -8.898178700000001))"
way,95787147,,yes,,,"POLYGON ((13.2635694 -8.8974628, 13.2634885 -8.897473700000001, 13.2634737 -8.8973672, 13.2635546 -8.8973563, 13.2635694 -8.8974628))"
way,95787148,,yes,,,"POLYGON ((13.2667295 -8.8984697, 13.2666212 -8.8983721, 13.2666457 -8.8983455, 13.2666584 -8.898357000000001, 13.2666766 -8.8983373, 13.2666639 -8.8983258, 13.2666895 -8.898298, 13.2667683 -8.898369000000001, 13.2667254 -8.898415399999999, 13.266755 -8.8984421, 13.2667295 -8.8984697))"
way,95787149,,yes,,,"POLYGON ((13.2647941 -8.897530400000001, 13.2648933 -8.8974238, 13.2649201 -8.8974481, 13.2649084 -8.8974607, 13.2649283 -8.897478700000001, 13.26494 -8.8974662, 13.264968 -8.8974916, 13.2648959 -8.8975691, 13.2648491 -8.897526600000001, 13.264822 -8.8975557, 13.2647941 -8.897530400000001))"
way,95787150,,yes,,,"POLYGON ((13.2673929 -8.897417300000001, 13.2674945 -8.897312899999999, 13.2675207 -8.897337800000001, 13.2675088 -8.897350100000001, 13.2675282 -8.8973686, 13.2675402 -8.8973563, 13.2675677 -8.8973823, 13.2674939 -8.897458200000001, 13.267448 -8.897414700000001, 13.2674202 -8.8974432, 13.2673929 -8.897417300000001))"
way,95787151,,yes,,,"POLYGON ((13.2648752 -8.8994476, 13.2649744 -8.899341, 13.2650012 -8.899365299999999, 13.2649896 -8.899377899999999, 13.2650094 -8.899395999999999, 13.2650211 -8.8993834, 13.2650491 -8.8994088, 13.264977 -8.8994863, 13.2649302 -8.8994438, 13.2649031 -8.899472899999999, 13.2648752 -8.8994476))"
way,95787152,,yes,,,"POLYGON ((13.2666505 -8.8988312, 13.2667566 -8.8989312, 13.2667315 -8.8989572, 13.266719 -8.8989455, 13.2667003 -8.898964700000001, 13.2667128 -8.8989765, 13.2666865 -8.8990037, 13.2666095 -8.8989311, 13.2666534 -8.8988856, 13.2666244 -8.898858300000001, 13.2666505 -8.8988312))"
way,95787153,,yes,,,"POLYGON ((13.2656759 -8.900182300000001, 13.2657751 -8.9000757, 13.2658019 -8.9001, 13.2657902 -8.9001126, 13.2658101 -8.900130600000001, 13.2658218 -8.9001181, 13.2658498 -8.9001435, 13.2657777 -8.900221, 13.2657309 -8.900178500000001, 13.2657038 -8.9002076, 13.2656759 -8.900182300000001))"
way,95787154,,yes,,,"POLYGON ((13.2647305 -8.8983889, 13.2648321 -8.8982844, 13.2648583 -8.898309299999999, 13.2648464 -8.8983217, 13.2648658 -8.8983401, 13.2648778 -8.898327800000001, 13.2649052 -8.8983539, 13.2648314 -8.898429800000001, 13.2647856 -8.8983863, 13.2647578 -8.898414799999999, 13.2647305 -8.8983889))"
way,95787155,,yes,,,"POLYGON ((13.2675037 -8.898622899999999, 13.2673954 -8.898525299999999, 13.2674199 -8.898498699999999, 13.2674327 -8.8985102, 13.2674509 -8.898490499999999, 13.2674381 -8.898479, 13.2674638 -8.8984512, 13.2675425 -8.898522099999999, 13.2674996 -8.898568600000001, 13.2675292 -8.898595200000001, 13.2675037 -8.898622899999999))"
way,95787156,,yes,,,"POLYGON ((13.2640415 -8.897426100000001, 13.2640302 -8.8972818, 13.2640665 -8.897278999999999, 13.2640679 -8.897296000000001, 13.2640948 -8.897294, 13.2640935 -8.897277000000001, 13.2641314 -8.897274100000001, 13.2641396 -8.897379000000001, 13.2640762 -8.8973838, 13.2640792 -8.8974233, 13.2640415 -8.897426100000001))"
way,95787157,,yes,,,"POLYGON ((13.26191 -8.899053, 13.261891 -8.898909400000001, 13.2619271 -8.8989048, 13.2619293 -8.898921700000001, 13.2619561 -8.898918200000001, 13.2619538 -8.8989013, 13.2619916 -8.8988964, 13.2620054 -8.8990008, 13.2619424 -8.899009, 13.2619476 -8.899048199999999, 13.26191 -8.899053))"
way,95787158,,yes,,,"POLYGON ((13.2634127 -8.8962219, 13.2635581 -8.8962039, 13.2635627 -8.896239599999999, 13.2635455 -8.896241699999999, 13.2635489 -8.8962681, 13.263566 -8.896266000000001, 13.2635708 -8.8963033, 13.2634651 -8.896316499999999, 13.2634571 -8.8962541, 13.2634174 -8.896259000000001, 13.2634127 -8.8962219))"
way,95787159,,yes,,,"POLYGON ((13.2678282 -8.8992836, 13.2677199 -8.899186, 13.2677444 -8.8991594, 13.2677572 -8.8991709, 13.2677754 -8.8991512, 13.2677626 -8.899139699999999, 13.2677883 -8.899111899999999, 13.267867 -8.8991829, 13.2678241 -8.8992293, 13.2678537 -8.899255999999999, 13.2678282 -8.8992836))"
way,95787160,,yes,,,"POLYGON ((13.263279 -8.896725699999999, 13.2631336 -8.896743799999999, 13.263129 -8.896708200000001, 13.2631461 -8.896706, 13.2631428 -8.896679600000001, 13.2631256 -8.8966817, 13.2631209 -8.8966444, 13.2632265 -8.8966312, 13.2632345 -8.8966935, 13.2632743 -8.896688599999999, 13.263279 -8.896725699999999))"
way,95787161,,yes,,,"POLYGON ((13.2627516 -8.898416299999999, 13.2627697 -8.89856, 13.2627336 -8.898564500000001, 13.2627314 -8.898547499999999, 13.2627046 -8.898550800000001, 13.2627068 -8.898567699999999, 13.262669 -8.898572400000001, 13.2626559 -8.8984679, 13.262719 -8.898460200000001, 13.262714 -8.8984209, 13.2627516 -8.898416299999999))"
way,95787162,,yes,,,"POLYGON ((13.2651008 -8.897805699999999, 13.2652 -8.897699100000001, 13.2652268 -8.8977234, 13.2652151 -8.897736, 13.265235 -8.897754000000001, 13.2652467 -8.8977415, 13.2652747 -8.897766900000001, 13.2652026 -8.8978444, 13.2651558 -8.897801899999999, 13.2651287 -8.897831, 13.2651008 -8.897805699999999))"
way,95787163,,yes,,,"POLYGON ((13.2664295 -8.896785599999999, 13.2663304 -8.896892299999999, 13.2663035 -8.896868, 13.2663152 -8.896855499999999, 13.2662953 -8.896837400000001, 13.2662837 -8.896850000000001, 13.2662556 -8.8968246, 13.2663277 -8.896747, 13.2663745 -8.896789500000001, 13.2664016 -8.8967603, 13.2664295 -8.896785599999999))"
way,95787164,,yes,,,"POLYGON ((13.2652375 -8.898854500000001, 13.2653367 -8.898747800000001, 13.2653635 -8.8987722, 13.2653518 -8.8987847, 13.2653717 -8.8988028, 13.2653834 -8.898790200000001, 13.2654114 -8.8988157, 13.2653393 -8.8988932, 13.2652925 -8.898850700000001, 13.2652654 -8.8988798, 13.2652375 -8.898854500000001))"
way,95787165,,yes,,,"POLYGON ((13.2686633 -8.8983843, 13.268555 -8.8982867, 13.2685796 -8.8982601, 13.2685923 -8.898271599999999, 13.2686105 -8.8982519, 13.2685978 -8.898240400000001, 13.2686234 -8.8982127, 13.2687021 -8.898283599999999, 13.2686593 -8.89833, 13.2686889 -8.898356700000001, 13.2686633 -8.8983843))"
way,95787166,,yes,,,"POLYGON ((13.2676891 -8.898424800000001, 13.2675808 -8.898327200000001, 13.2676053 -8.8983007, 13.2676181 -8.898312199999999, 13.2676362 -8.8982925, 13.2676235 -8.898281000000001, 13.2676491 -8.898253199999999, 13.2677279 -8.8983241, 13.267685 -8.8983705, 13.2677146 -8.8983972, 13.2676891 -8.898424800000001))"
way,95787167,,yes,,,"POLYGON ((13.2671819 -8.899986500000001, 13.2670758 -8.8998866, 13.2671009 -8.899860500000001, 13.2671134 -8.8998723, 13.2671321 -8.899853, 13.2671196 -8.899841199999999, 13.2671458 -8.899813999999999, 13.267223 -8.8998866, 13.2671791 -8.899932099999999, 13.2672081 -8.8999594, 13.2671819 -8.899986500000001))"
way,95787168,,yes,,,"POLYGON ((13.2671046 -8.898065000000001, 13.2669985 -8.897964999999999, 13.2670236 -8.897938999999999, 13.2670361 -8.8979508, 13.2670547 -8.8979315, 13.2670422 -8.897919699999999, 13.2670685 -8.897892499999999, 13.2671456 -8.8979651, 13.2671018 -8.898010599999999, 13.2671307 -8.8980379, 13.2671046 -8.898065000000001))"
way,95787169,,yes,,,"POLYGON ((13.2682578 -8.898090399999999, 13.268366 -8.898187999999999, 13.2683415 -8.898214599999999, 13.2683287 -8.8982031, 13.2683105 -8.898222799999999, 13.2683233 -8.8982343, 13.2682976 -8.8982621, 13.2682189 -8.8981911, 13.2682618 -8.8981447, 13.2682322 -8.898118, 13.2682578 -8.898090399999999))"
way,95787170,,house,V11,,"POLYGON ((13.2654008 -8.8991489, 13.2652993 -8.899253399999999, 13.265273 -8.8992285, 13.265285 -8.8992162, 13.2652655 -8.8991977, 13.2652536 -8.89921, 13.2652261 -8.899184, 13.2652998 -8.899108, 13.2653457 -8.8991515, 13.2653735 -8.899122999999999, 13.2654008 -8.8991489))"
way,95787171,,yes,,,"POLYGON ((13.2651701 -8.8997245, 13.2652693 -8.899617900000001, 13.2652961 -8.8996423, 13.2652845 -8.8996548, 13.2653043 -8.899672900000001, 13.265316 -8.899660300000001, 13.265344 -8.8996858, 13.2652719 -8.8997633, 13.2652251 -8.8997207, 13.265198 -8.8997499, 13.2651701 -8.8997245))"
way,95787172,,yes,,,"POLYGON ((13.2630249 -8.898385899999999, 13.2630429 -8.8985296, 13.2630068 -8.898534, 13.2630047 -8.898517099999999, 13.2629779 -8.898520400000001, 13.26298 -8.898537299999999, 13.2629422 -8.8985419, 13.2629291 -8.8984375, 13.2629922 -8.898429699999999, 13.2629873 -8.8983905, 13.2630249 -8.898385899999999))"
way,95787173,,yes,,,"POLYGON ((13.2678559 -8.8962383, 13.2677568 -8.896345, 13.26773 -8.8963207, 13.2677417 -8.896308100000001, 13.2677218 -8.8962901, 13.2677101 -8.8963027, 13.2676821 -8.8962772, 13.2677541 -8.8961997, 13.267801 -8.8962422, 13.267828 -8.896212999999999, 13.2678559 -8.8962383))"
way,95787174,,yes,,,"POLYGON ((13.2668741 -8.8995809, 13.2669801 -8.8996809, 13.266955 -8.8997069, 13.2669425 -8.8996952, 13.2669239 -8.8997145, 13.2669364 -8.8997262, 13.2669101 -8.8997534, 13.266833 -8.899680800000001, 13.2668769 -8.8996353, 13.2668479 -8.899608000000001, 13.2668741 -8.8995809))"
way,95787175,,yes,,,"POLYGON ((13.2663324 -8.895798299999999, 13.266224 -8.895700700000001, 13.2662486 -8.8956742, 13.2662613 -8.8956857, 13.2662795 -8.895666, 13.2662668 -8.895654499999999, 13.2662924 -8.895626699999999, 13.2663711 -8.8956976, 13.2663283 -8.895744000000001, 13.2663579 -8.8957707, 13.2663324 -8.895798299999999))"
way,95787176,,yes,,,"POLYGON ((13.2628368 -8.8971079, 13.2629822 -8.8970898, 13.2629868 -8.8971255, 13.2629696 -8.897127599999999, 13.262973 -8.8971541, 13.2629901 -8.897152, 13.2629949 -8.897189300000001, 13.2628892 -8.897202399999999, 13.2628812 -8.8971401, 13.2628415 -8.897145, 13.2628368 -8.8971079))"
way,95787177,,yes,,,"POLYGON ((13.2686607 -8.8969833, 13.2685616 -8.89709, 13.2685347 -8.897065599999999, 13.2685464 -8.897053100000001, 13.2685265 -8.897035000000001, 13.2685149 -8.897047600000001, 13.2684868 -8.8970222, 13.2685589 -8.896944599999999, 13.2686057 -8.8969871, 13.2686328 -8.896958, 13.2686607 -8.8969833))"
way,95787178,,yes,,,"POLYGON ((13.2673868 -8.8980193, 13.2674928 -8.8981192, 13.2674677 -8.898145299999999, 13.2674552 -8.8981335, 13.2674366 -8.8981528, 13.2674491 -8.898164599999999, 13.2674228 -8.898191799999999, 13.2673457 -8.898119100000001, 13.2673896 -8.898073699999999, 13.2673606 -8.8980464, 13.2673868 -8.8980193))"
way,95787179,,yes,,,"POLYGON ((13.2676497 -8.8967273, 13.2677513 -8.896622900000001, 13.2677775 -8.8966478, 13.2677656 -8.8966601, 13.267785 -8.8966786, 13.267797 -8.8966663, 13.2678244 -8.8966923, 13.2677506 -8.8967682, 13.2677048 -8.8967247, 13.267677 -8.896753199999999, 13.2676497 -8.8967273))"
way,95787180,,yes,,,"POLYGON ((13.2651203 -8.898089499999999, 13.2650212 -8.898196199999999, 13.2649944 -8.898171899999999, 13.265006 -8.8981593, 13.2649862 -8.898141300000001, 13.2649745 -8.898153799999999, 13.2649464 -8.898128399999999, 13.2650185 -8.898050899999999, 13.2650653 -8.898093299999999, 13.2650924 -8.8980642, 13.2651203 -8.898089499999999))"
way,95787181,,yes,,,"POLYGON ((13.2631268 -8.8989028, 13.2631078 -8.8987593, 13.2631439 -8.8987546, 13.2631461 -8.898771500000001, 13.2631729 -8.898768, 13.2631707 -8.8987511, 13.2632084 -8.8987462, 13.2632222 -8.898850599999999, 13.2631592 -8.898858799999999, 13.2631644 -8.898898000000001, 13.2631268 -8.8989028))"
way,95787182,,yes,,,"POLYGON ((13.2664076 -8.9000819, 13.2665159 -8.9001795, 13.2664913 -8.9002061, 13.2664786 -8.900194600000001, 13.2664604 -8.9002143, 13.2664731 -8.900225799999999, 13.2664475 -8.900253599999999, 13.2663688 -8.900182600000001, 13.2664117 -8.9001362, 13.2663821 -8.900109499999999, 13.2664076 -8.9000819))"
way,95787183,,yes,,,"POLYGON ((13.2667275 -8.8970629, 13.2666261 -8.897167400000001, 13.2665998 -8.897142499999999, 13.2666117 -8.897130199999999, 13.2665923 -8.8971117, 13.2665803 -8.897124099999999, 13.2665528 -8.897098, 13.2666266 -8.897022099999999, 13.2666725 -8.8970655, 13.2667002 -8.897036999999999, 13.2667275 -8.8970629))"
way,95787184,,yes,,,"POLYGON ((13.2654979 -8.8981727, 13.2655971 -8.898066, 13.2656239 -8.898090399999999, 13.2656123 -8.8981029, 13.2656321 -8.898121, 13.2656438 -8.8981084, 13.2656718 -8.898133899999999, 13.2655997 -8.898211399999999, 13.2655529 -8.898168800000001, 13.2655258 -8.898198000000001, 13.2654979 -8.8981727))"
way,95787185,,yes,,,"POLYGON ((13.2674514 -8.895876100000001, 13.2673523 -8.895982800000001, 13.2673255 -8.895958500000001, 13.2673372 -8.895945899999999, 13.2673173 -8.8959279, 13.2673056 -8.8959405, 13.2672776 -8.895915, 13.2673496 -8.895837500000001, 13.2673964 -8.89588, 13.2674235 -8.8958508, 13.2674514 -8.895876100000001))"
way,95787186,,yes,V09,,"POLYGON ((13.2655666 -8.8990571, 13.2656682 -8.898952599999999, 13.2656944 -8.898977500000001, 13.2656825 -8.898989800000001, 13.2657019 -8.8990083, 13.2657139 -8.898996, 13.2657414 -8.8990221, 13.2656676 -8.899098, 13.2656217 -8.899054400000001, 13.2655939 -8.899082999999999, 13.2655666 -8.8990571))"
way,95787187,,yes,,,"POLYGON ((13.2667099 -8.8956552, 13.2668182 -8.8957529, 13.2667936 -8.8957795, 13.2667809 -8.895768, 13.2667627 -8.8957876, 13.2667754 -8.8957991, 13.2667498 -8.895826899999999, 13.2666711 -8.895756, 13.266714 -8.8957096, 13.2666844 -8.895682900000001, 13.2667099 -8.8956552))"
way,95787188,,yes,,,"POLYGON ((13.2632426 -8.896458900000001, 13.2630972 -8.896477000000001, 13.2630926 -8.8964414, 13.2631097 -8.8964392, 13.2631063 -8.8964128, 13.2630892 -8.8964149, 13.2630844 -8.896377599999999, 13.2631901 -8.8963644, 13.2631981 -8.896426699999999, 13.2632379 -8.896421800000001, 13.2632426 -8.896458900000001))"
way,95787190,,yes,,,"POLYGON ((13.2675957 -8.896935900000001, 13.2674942 -8.897040499999999, 13.2674679 -8.8970156, 13.2674799 -8.8970033, 13.2674604 -8.8969848, 13.2674485 -8.8969971, 13.267421 -8.8969711, 13.2674947 -8.8968951, 13.2675406 -8.8969386, 13.2675683 -8.89691, 13.2675957 -8.896935900000001))"
way,95787191,,yes,,,"POLYGON ((13.2643662 -8.8989902, 13.2644654 -8.8988835, 13.2644922 -8.898907899999999, 13.2644805 -8.8989204, 13.2645004 -8.8989385, 13.2645121 -8.8989259, 13.2645401 -8.8989514, 13.264468 -8.899028899999999, 13.2644212 -8.8989864, 13.2643941 -8.899015500000001, 13.2643662 -8.8989902))"
way,95787193,,yes,,,"POLYGON ((13.2680687 -8.8982917, 13.2681748 -8.898391699999999, 13.2681496 -8.8984177, 13.2681371 -8.8984059, 13.2681185 -8.8984252, 13.268131 -8.898436999999999, 13.2681047 -8.898464199999999, 13.2680276 -8.8983916, 13.2680715 -8.898346099999999, 13.2680426 -8.8983188, 13.2680687 -8.8982917))"
way,95787194,,yes,,,"POLYGON ((13.2665785 -8.8996239, 13.2664702 -8.8995263, 13.2664947 -8.8994997, 13.2665074 -8.899511199999999, 13.2665256 -8.8994915, 13.2665129 -8.899480000000001, 13.2665385 -8.899452200000001, 13.2666173 -8.899523200000001, 13.2665744 -8.8995696, 13.266604 -8.899596300000001, 13.2665785 -8.8996239))"
way,95787195,,yes,,,"POLYGON ((13.2672442 -8.8975065, 13.2671451 -8.8976132, 13.2671182 -8.897588900000001, 13.2671299 -8.897576300000001, 13.26711 -8.8975583, 13.2670983 -8.8975709, 13.2670703 -8.8975454, 13.2671423 -8.897467900000001, 13.2671892 -8.8975104, 13.2672163 -8.8974812, 13.2672442 -8.8975065))"
way,95787196,,yes,,,"POLYGON ((13.2668098 -8.900388100000001, 13.2667015 -8.900290500000001, 13.266726 -8.900263900000001, 13.2667388 -8.9002754, 13.266757 -8.900255700000001, 13.2667442 -8.900244199999999, 13.2667699 -8.9002164, 13.2668486 -8.9002873, 13.2668057 -8.9003338, 13.2668353 -8.9003604, 13.2668098 -8.900388100000001))"
way,95787197,,yes,,,"POLYGON ((13.2656614 -8.8967016, 13.2656909 -8.8966704, 13.2658126 -8.8967832, 13.2657831 -8.896814300000001, 13.2656614 -8.8967016))"
way,95787198,,yes,,,"POLYGON ((13.2629911 -8.8989195, 13.2629721 -8.8987759, 13.2630082 -8.898771200000001, 13.2630104 -8.898788100000001, 13.2630372 -8.8987847, 13.2630349 -8.898767700000001, 13.2630727 -8.898762899999999, 13.2630865 -8.8988672, 13.2630234 -8.8988754, 13.2630286 -8.898914599999999, 13.2629911 -8.8989195))"
way,95787199,,yes,,,"POLYGON ((13.2634607 -8.8974791, 13.2633739 -8.8974913, 13.2633591 -8.8973891, 13.2634459 -8.897376899999999, 13.2634607 -8.8974791))"
way,95787200,,yes,,,"POLYGON ((13.2664165 -8.8977831, 13.2666006 -8.897951600000001, 13.2665172 -8.8980406, 13.2663344 -8.897873300000001, 13.2662585 -8.8978058, 13.2665617 -8.897473, 13.2666376 -8.8975404, 13.2664165 -8.8977831))"
way,95787201,,yes,,,"POLYGON ((13.268362 -8.896710300000001, 13.2682628 -8.896817, 13.268236 -8.896792700000001, 13.2682477 -8.896780100000001, 13.2682278 -8.8967621, 13.2682161 -8.8967747, 13.2681881 -8.8967492, 13.2682601 -8.896671700000001, 13.268307 -8.8967142, 13.2683341 -8.896685, 13.268362 -8.896710300000001))"
way,95787202,,yes,,,"POLYGON ((13.2666392 -8.898569999999999, 13.266533 -8.898470100000001, 13.2665582 -8.898444, 13.2665707 -8.898455800000001, 13.2665893 -8.898436500000001, 13.2665768 -8.8984247, 13.266603 -8.8983975, 13.2666802 -8.898470100000001, 13.2666363 -8.8985156, 13.2666653 -8.898542900000001, 13.2666392 -8.898569999999999))"
