element_type,osmid,amenity,building,name,tourism,geometry
way,1016839286,,residential,,,"POLYGON ((29.9941643 31.2259265, 29.9943066 31.2259339, 29.9943126 31.2258112, 29.9941787 31.225803, 29.9941643 31.2259265))"
way,1016839287,,residential,,,"POLYGON ((29.9941643 31.2259265, 29.9940681 31.2259205, 29.994081 31.2257972, 29.9941787 31.225803, 29.9941643 31.2259265))"
way,1016839288,,residential,,,"POLYGON ((29.9940681 31.2259205, 29.9939832 31.225916, 29.9939923 31.2257921, 29.994081 31.2257972, 29.9940681 31.2259205))"
way,1016839289,,residential,,,"POLYGON ((29.9939832 31.225916, 29.9938959 31.2259108, 29.9939081 31.2257869, 29.9939923 31.2257921, 29.9939832 31.225916))"
way,1016839290,,residential,,,"POLYGON ((29.9943126 31.2258112, 29.9943192 31.2257006, 29.994185 31.2256921, 29.9941787 31.225803, 29.9943126 31.2258112))"
way,1016839291,,residential,,,"POLYGON ((29.994081 31.2257972, 29.9940917 31.225687, 29.994185 31.2256921, 29.9941787 31.225803, 29.994081 31.2257972))"
way,1016839292,,residential,,,"POLYGON ((29.9939923 31.2257921, 29.9940033 31.2256827, 29.9940917 31.225687, 29.994081 31.2257972, 29.9939923 31.2257921))"
way,1016982836,,residential,,,"POLYGON ((29.9943888 31.2256494, 29.9945789 31.225662, 29.9945858 31.2255496, 29.9944918 31.225545, 29.9943964 31.2255405, 29.9943888 31.2256494))"
way,1016982837,,residential,,,"POLYGON ((29.9945789 31.225662, 29.994664 31.2256655, 29.994672 31.2255552, 29.9945858 31.2255496, 29.9945789 31.225662))"
way,1016982838,,residential,,,"POLYGON ((29.994664 31.2256655, 29.9947586 31.225671, 29.9947646 31.2255595, 29.994672 31.2255552, 29.994664 31.2256655))"
way,1016982839,,residential,,,"POLYGON ((29.9947586 31.225671, 29.9948402 31.2256744, 29.9948475 31.2255653, 29.9947646 31.2255595, 29.9947586 31.225671))"
way,1016982840,,residential,,,"POLYGON ((29.9948402 31.2256744, 29.9949116 31.2256777, 29.9949178 31.2255685, 29.9948475 31.2255653, 29.9948402 31.2256744))"
way,1016982841,,residential,,,"POLYGON ((29.9949116 31.2256777, 29.9949837 31.2256823, 29.9949891 31.2255743, 29.9949178 31.2255685, 29.9949116 31.2256777))"
way,1016982842,,residential,,,"POLYGON ((29.9949837 31.2256823, 29.9950372 31.2256855, 29.9950411 31.2255774, 29.9949891 31.2255743, 29.9949837 31.2256823))"
way,1016982843,,residential,,,"POLYGON ((29.9950372 31.2256855, 29.9951 31.2256887, 29.9951083 31.2255812, 29.9950762 31.2255795, 29.9950411 31.2255774, 29.9950372 31.2256855))"
way,1016982844,,residential,,,"POLYGON ((29.9951 31.2256887, 29.9951467 31.2256918, 29.9951536 31.2255836, 29.9951083 31.2255812, 29.9951 31.2256887))"
way,1016982845,,residential,,,"POLYGON ((29.9951467 31.2256918, 29.9951961 31.2256955, 29.9951984 31.2256621, 29.9952014 31.2255872, 29.9951536 31.2255836, 29.9951467 31.2256918))"
way,1016982846,,residential,,,"POLYGON ((29.9951984 31.2256621, 29.9953137 31.2256679, 29.9953182 31.2255948, 29.9952014 31.2255872, 29.9951984 31.2256621))"
way,1016982847,,residential,,,"POLYGON ((29.9951984 31.2256621, 29.9951961 31.2256955, 29.9951922 31.2257427, 29.9953085 31.2257481, 29.9953137 31.2256679, 29.9951984 31.2256621))"
way,1016982848,,residential,,,"POLYGON ((29.9952014 31.2255872, 29.995211 31.2254751, 29.9953258 31.2254835, 29.9953182 31.2255948, 29.9952014 31.2255872))"
way,1016982849,,residential,,,"POLYGON ((29.9951536 31.2255836, 29.9951637 31.2254726, 29.995211 31.2254751, 29.9952014 31.2255872, 29.9951536 31.2255836))"
way,1016982850,,residential,,,"POLYGON ((29.9950762 31.2255795, 29.9950878 31.2254666, 29.9951637 31.2254726, 29.9951536 31.2255836, 29.9951083 31.2255812, 29.9950762 31.2255795))"
way,1016982851,,residential,,,"POLYGON ((29.9949891 31.2255743, 29.9950009 31.2254634, 29.9950878 31.2254666, 29.9950762 31.2255795, 29.9950411 31.2255774, 29.9949891 31.2255743))"
way,1016982852,,residential,,,"POLYGON ((29.9949178 31.2255685, 29.9949266 31.2254582, 29.9950009 31.2254634, 29.9949891 31.2255743, 29.9949178 31.2255685))"
way,1016982853,,residential,,,"POLYGON ((29.9948475 31.2255653, 29.9949178 31.2255685, 29.9949266 31.2254582, 29.9948553 31.225453, 29.9948475 31.2255653))"
way,1016982854,,residential,,,"POLYGON ((29.9948475 31.2255653, 29.9948553 31.225453, 29.9947726 31.2254491, 29.9947646 31.2255595, 29.9948475 31.2255653))"
way,1016982855,,residential,,,"POLYGON ((29.994672 31.2255552, 29.9947646 31.2255595, 29.9947726 31.2254491, 29.99468 31.2254433, 29.994672 31.2255552))"
way,1016982856,,residential,,,"POLYGON ((29.994672 31.2255552, 29.99468 31.2254433, 29.9945928 31.2254374, 29.9945858 31.2255496, 29.994672 31.2255552))"
way,1016982857,,residential,,,"POLYGON ((29.9944918 31.225545, 29.9944987 31.2254329, 29.9945928 31.2254374, 29.9945858 31.2255496, 29.9944918 31.225545))"
way,1016982858,,residential,,,"POLYGON ((29.9943964 31.2255405, 29.9944918 31.225545, 29.9944987 31.2254329, 29.9944008 31.2254277, 29.9943964 31.2255405))"
way,1016982859,,residential,,,"POLYGON ((29.9951922 31.2257427, 29.9951909 31.2257622, 29.9951863 31.2258266, 29.9953032 31.2258332, 29.9953085 31.2257481, 29.9951922 31.2257427))"
way,1016982860,,residential,,,"POLYGON ((29.9953032 31.2258332, 29.9952963 31.2259135, 29.9951793 31.2259068, 29.9951828 31.2258643, 29.9951863 31.2258266, 29.9953032 31.2258332))"
way,1016982861,,residential,,,"POLYGON ((29.9952963 31.2259135, 29.9952924 31.2259684, 29.9951746 31.2259656, 29.9951793 31.2259068, 29.9952963 31.2259135))"
way,1016982862,,residential,,,"POLYGON ((29.9952924 31.2259684, 29.9952863 31.2260413, 29.995167 31.2260391, 29.9951732 31.2259834, 29.9951746 31.2259656, 29.9952924 31.2259684))"
way,1016982863,,residential,,,"POLYGON ((29.9952863 31.2260413, 29.9952843 31.2261351, 29.9952621 31.2261342, 29.99518 31.2261307, 29.9951598 31.2261298, 29.995167 31.2260391, 29.9952863 31.2260413))"
way,1016982864,,residential,,,"POLYGON ((29.9951909 31.2257622, 29.9951033 31.225756, 29.9950942 31.2258591, 29.9951828 31.2258643, 29.9951863 31.2258266, 29.9951909 31.2257622))"
way,1016982865,,residential,,,"POLYGON ((29.9951732 31.2259834, 29.9950851 31.2259778, 29.9950942 31.2258591, 29.9951828 31.2258643, 29.9951793 31.2259068, 29.9951746 31.2259656, 29.9951732 31.2259834))"
way,1016982866,,residential,,,"POLYGON ((29.9950851 31.2259778, 29.9949986 31.2259733, 29.9950107 31.2258526, 29.9950942 31.2258591, 29.9950851 31.2259778))"
way,1016982867,,residential,,,"POLYGON ((29.9950107 31.2258526, 29.9950191 31.2257514, 29.9951033 31.225756, 29.9950942 31.2258591, 29.9950107 31.2258526))"
way,1016982868,,residential,,,"POLYGON ((29.9949986 31.2259733, 29.9949068 31.2259688, 29.9949182 31.2258468, 29.9950107 31.2258526, 29.9949986 31.2259733))"
way,1016982869,,residential,,,"POLYGON ((29.9949068 31.2259688, 29.9948237 31.2259635, 29.9948369 31.2258426, 29.9949182 31.2258468, 29.9949068 31.2259688))"
way,1016982870,,residential,,,"POLYGON ((29.9948237 31.2259635, 29.9947387 31.2259594, 29.9947502 31.2258377, 29.9948369 31.2258426, 29.9948237 31.2259635))"
way,1016982871,,residential,,,"POLYGON ((29.9947387 31.2259594, 29.9946528 31.2259557, 29.9946634 31.2258343, 29.9947502 31.2258377, 29.9947387 31.2259594))"
way,1016982872,,residential,,,"POLYGON ((29.9946528 31.2259557, 29.9945625 31.2259511, 29.9945724 31.2258266, 29.9946634 31.2258343, 29.9946528 31.2259557))"
way,1016982873,,residential,,,"POLYGON ((29.9945625 31.2259511, 29.9944775 31.2259466, 29.9944882 31.225822, 29.9945724 31.2258266, 29.9945625 31.2259511))"
way,1016982874,,residential,,,"POLYGON ((29.9944775 31.2259466, 29.9943675 31.2259407, 29.9943759 31.2258149, 29.9944882 31.225822, 29.9944775 31.2259466))"
way,1016982875,,residential,,,"POLYGON ((29.9949182 31.2258468, 29.9949274 31.2257435, 29.9950191 31.2257514, 29.9950107 31.2258526, 29.9949182 31.2258468))"
way,1016982876,,residential,,,"POLYGON ((29.9948369 31.2258426, 29.9948455 31.225737, 29.9949274 31.2257435, 29.9949182 31.2258468, 29.9948369 31.2258426))"
way,1016982877,,residential,,,"POLYGON ((29.9948369 31.2258426, 29.9947502 31.2258377, 29.9947575 31.2257293, 29.9948455 31.225737, 29.9948369 31.2258426))"
way,1016982878,,residential,,,"POLYGON ((29.9946634 31.2258343, 29.9947502 31.2258377, 29.9947575 31.2257293, 29.9946702 31.2257228, 29.9946634 31.2258343))"
way,1016982879,,residential,,,"POLYGON ((29.9945724 31.2258266, 29.9946634 31.2258343, 29.9946702 31.2257228, 29.99458 31.2257189, 29.9945724 31.2258266))"
way,1016982880,,residential,,,"POLYGON ((29.9945724 31.2258266, 29.99458 31.2257189, 29.994495 31.2257124, 29.9944882 31.225822, 29.9945724 31.2258266))"
way,1016982881,,residential,,,"POLYGON ((29.9943759 31.2258149, 29.9944882 31.225822, 29.994495 31.2257124, 29.9943835 31.2257052, 29.9943759 31.2258149))"
way,1016982882,,residential,,,"POLYGON ((29.9959118 31.2257214, 29.9960127 31.2257258, 29.9960187 31.2256262, 29.9959178 31.2256218, 29.9959118 31.2257214))"
way,1016982883,,residential,,,"POLYGON ((29.9960187 31.2256262, 29.9960237 31.225529, 29.9959234 31.2255245, 29.9959178 31.2256218, 29.9960187 31.2256262))"
way,1016985772,,residential,,,"POLYGON ((29.9959118 31.2257214, 29.9958149 31.2257168, 29.9958194 31.2256165, 29.9959178 31.2256218, 29.9959118 31.2257214))"
way,1016985773,,residential,,,"POLYGON ((29.9958194 31.2256165, 29.9958248 31.2255201, 29.9959234 31.2255245, 29.9959178 31.2256218, 29.9958194 31.2256165))"
way,1016985774,,residential,,,"POLYGON ((29.9958149 31.2257168, 29.9957246 31.2257126, 29.9957278 31.2256123, 29.9958194 31.2256165, 29.9958149 31.2257168))"
way,1016985775,,residential,,,"POLYGON ((29.9957246 31.2257126, 29.995643 31.2257099, 29.9956475 31.2256088, 29.9957278 31.2256123, 29.9957246 31.2257126))"
way,1016985776,,residential,,,"POLYGON ((29.9957278 31.2256123, 29.9957334 31.225515, 29.9958248 31.2255201, 29.9958194 31.2256165, 29.9957278 31.2256123))"
way,1016985777,,residential,,,"POLYGON ((29.9956475 31.2256088, 29.9957278 31.2256123, 29.9957334 31.225515, 29.9956531 31.2255107, 29.9956475 31.2256088))"
way,1016985778,,residential,,,"POLYGON ((29.9956475 31.2256088, 29.995594 31.2256063, 29.9955675 31.2256049, 29.9955735 31.2255056, 29.9956531 31.2255107, 29.9956475 31.2256088))"
way,1016985779,,residential,,,"POLYGON ((29.9955675 31.2256049, 29.9955421 31.2256036, 29.9954842 31.2256002, 29.9954915 31.2255008, 29.9955735 31.2255056, 29.9955675 31.2256049))"
way,1016985780,,residential,,,"POLYGON ((29.9954842 31.2256002, 29.9953751 31.2255963, 29.9953833 31.2254933, 29.9954915 31.2255008, 29.9954842 31.2256002))"
way,1016985781,,residential,,,"POLYGON ((29.995643 31.2257099, 29.9955858 31.2257081, 29.995594 31.2256063, 29.9956475 31.2256088, 29.995643 31.2257099))"
way,1016985782,,residential,,,"POLYGON ((29.9955858 31.2257081, 29.9955344 31.2257058, 29.9955421 31.2256036, 29.9955675 31.2256049, 29.995594 31.2256063, 29.9955858 31.2257081))"
way,1016985783,,residential,,,"POLYGON ((29.9955344 31.2257058, 29.9954775 31.2257027, 29.9954842 31.2256002, 29.9955421 31.2256036, 29.9955344 31.2257058))"
way,1016985784,,residential,,,"POLYGON ((29.9954775 31.2257027, 29.995367 31.2256977, 29.9953751 31.2255963, 29.9954842 31.2256002, 29.9954775 31.2257027))"
way,1016985785,,residential,,,"POLYGON ((29.9961008 31.2257249, 29.9961729 31.2257274, 29.996178 31.2256198, 29.9961059 31.2256173, 29.9961008 31.2257249))"
way,1016985786,,residential,,,"POLYGON ((29.9961059 31.2256173, 29.9961117 31.2255217, 29.9961835 31.2255245, 29.996178 31.2256198, 29.9961059 31.2256173))"
way,1016985787,,residential,,,"POLYGON ((29.9961729 31.2257274, 29.9962511 31.2257306, 29.996257 31.2256224, 29.996178 31.2256198, 29.9961729 31.2257274))"
way,1016985788,,residential,,,"POLYGON ((29.9962511 31.2257306, 29.9963412 31.2257329, 29.9963461 31.225626, 29.996257 31.2256224, 29.9962511 31.2257306))"
way,1016985789,,residential,,,"POLYGON ((29.9961835 31.2255245, 29.996261 31.2255308, 29.996257 31.2256224, 29.996178 31.2256198, 29.9961835 31.2255245))"
way,1016985790,,residential,,,"POLYGON ((29.996257 31.2256224, 29.9963461 31.225626, 29.9963516 31.2255368, 29.996261 31.2255308, 29.996257 31.2256224))"
way,1016985791,,residential,,,"POLYGON ((29.9963461 31.225626, 29.9964212 31.2256299, 29.9964256 31.2255401, 29.9963516 31.2255368, 29.9963461 31.225626))"
way,1016985792,,residential,,,"POLYGON ((29.9964212 31.2256299, 29.9964615 31.225632, 29.9964934 31.2256343, 29.9964958 31.2255428, 29.9964256 31.2255401, 29.9964212 31.2256299))"
way,1016985793,,residential,,,"POLYGON ((29.9964934 31.2256343, 29.9965271 31.2256356, 29.9965809 31.2256386, 29.9965838 31.2255466, 29.9964958 31.2255428, 29.9964934 31.2256343))"
way,1016985794,,residential,,,"POLYGON ((29.9965809 31.2256386, 29.9966044 31.22564, 29.9967088 31.2256448, 29.9967146 31.2255537, 29.9965838 31.2255466, 29.9965809 31.2256386))"
way,1016985795,,residential,,,"POLYGON ((29.9963412 31.2257329, 29.996453 31.2257392, 29.9964615 31.225632, 29.9964212 31.2256299, 29.9963461 31.225626, 29.9963412 31.2257329))"
way,1016985796,,residential,,,"POLYGON ((29.996453 31.2257392, 29.9965206 31.2257419, 29.9965271 31.2256356, 29.9964934 31.2256343, 29.9964615 31.225632, 29.996453 31.2257392))"
way,1016985797,,residential,,,"POLYGON ((29.9965206 31.2257419, 29.9965985 31.2257457, 29.9966044 31.22564, 29.9965809 31.2256386, 29.9965271 31.2256356, 29.9965206 31.2257419))"
way,1016985798,,residential,,,"POLYGON ((29.9965985 31.2257457, 29.9967037 31.2257501, 29.9967088 31.2256448, 29.9966044 31.22564, 29.9965985 31.2257457))"
way,1016995642,,residential,,,"POLYGON ((29.9958824 31.2260047, 29.9959968 31.2260078, 29.9960011 31.2258926, 29.9958866 31.2258895, 29.9958824 31.2260047))"
way,1016995643,,residential,,,"POLYGON ((29.9960011 31.2258926, 29.9960072 31.2257962, 29.9958924 31.2257919, 29.9958866 31.2258895, 29.9960011 31.2258926))"
way,1016995644,,residential,,,"POLYGON ((29.9958824 31.2260047, 29.9958152 31.226003, 29.9958184 31.2258868, 29.9958866 31.2258895, 29.9958824 31.2260047))"
way,1016995645,,residential,,,"POLYGON ((29.9958152 31.226003, 29.9957444 31.2260013, 29.9957495 31.2258835, 29.9958184 31.2258868, 29.9958152 31.226003))"
way,1016995646,,residential,,,"POLYGON ((29.9957444 31.2260013, 29.9956723 31.2259986, 29.9956759 31.2258806, 29.9957495 31.2258835, 29.9957444 31.2260013))"
way,1016995647,,residential,,,"POLYGON ((29.9956723 31.2259986, 29.9956079 31.2259975, 29.9956125 31.2258787, 29.9956496 31.2258795, 29.9956759 31.2258806, 29.9956723 31.2259986))"
way,1016995648,,residential,,,"POLYGON ((29.9956079 31.2259975, 29.9955492 31.2259959, 29.9955546 31.2258758, 29.9955815 31.2258768, 29.9956125 31.2258787, 29.9956079 31.2259975))"
way,1016995649,,residential,,,"POLYGON ((29.9955492 31.2259959, 29.995486 31.2259932, 29.9954931 31.2258732, 29.9955264 31.2258747, 29.9955546 31.2258758, 29.9955492 31.2259959))"
way,1016995650,,residential,,,"POLYGON ((29.995486 31.2259932, 29.9954299 31.225991, 29.9954395 31.225871, 29.9954789 31.2258722, 29.9954931 31.2258732, 29.995486 31.2259932))"
way,1016995651,,residential,,,"POLYGON ((29.9954299 31.225991, 29.9953553 31.2259888, 29.9953624 31.2258671, 29.9954222 31.2258701, 29.9954395 31.225871, 29.9954299 31.225991))"
way,1016995652,,residential,,,"POLYGON ((29.9958184 31.2258868, 29.9958235 31.225788, 29.9958924 31.2257919, 29.9958866 31.2258895, 29.9958184 31.2258868))"
way,1016995653,,residential,,,"POLYGON ((29.9957495 31.2258835, 29.9958184 31.2258868, 29.9958235 31.225788, 29.9957539 31.2257845, 29.9957495 31.2258835))"
way,1016995654,,residential,,,"POLYGON ((29.9953624 31.2258671, 29.9953696 31.2257685, 29.9954276 31.2257718, 29.9954222 31.2258701, 29.9953624 31.2258671))"
way,1016995655,,residential,,,"POLYGON ((29.9954222 31.2258701, 29.9954789 31.2258722, 29.995483 31.2257731, 29.9954276 31.2257718, 29.9954222 31.2258701))"
way,1016995656,,residential,,,"POLYGON ((29.9954789 31.2258722, 29.9954931 31.2258732, 29.9955264 31.2258747, 29.9955305 31.2257755, 29.995483 31.2257731, 29.9954789 31.2258722))"
way,1016995657,,residential,,,"POLYGON ((29.9955264 31.2258747, 29.9955546 31.2258758, 29.9955815 31.2258768, 29.9955856 31.2257777, 29.9955305 31.2257755, 29.9955264 31.2258747))"
way,1016995658,,residential,,,"POLYGON ((29.9955815 31.2258768, 29.9956125 31.2258787, 29.9956496 31.2258795, 29.9956527 31.2257804, 29.9955856 31.2257777, 29.9955815 31.2258768))"
way,1016995659,,residential,,,"POLYGON ((29.9956496 31.2258795, 29.9956759 31.2258806, 29.9957495 31.2258835, 29.9957539 31.2257845, 29.9956527 31.2257804, 29.9956496 31.2258795))"
way,1016995660,,residential,,,"POLYGON ((29.9966902 31.2260265, 29.9966076 31.2260238, 29.9966128 31.2259095, 29.9966994 31.2259115, 29.9966902 31.2260265))"
way,1016995661,,residential,,,"POLYGON ((29.9966076 31.2260238, 29.9965391 31.2260219, 29.9965449 31.2259077, 29.9965869 31.2259089, 29.9966128 31.2259095, 29.9966076 31.2260238))"
way,1016995662,,residential,,,"POLYGON ((29.9965391 31.2260219, 29.9964831 31.2260203, 29.9964894 31.2259061, 29.9965449 31.2259077, 29.9965391 31.2260219))"
way,1016995663,,residential,,,"POLYGON ((29.9964831 31.2260203, 29.9964254 31.2260184, 29.99643 31.2259044, 29.9964894 31.2259061, 29.9964831 31.2260203))"
way,1016995664,,residential,,,"POLYGON ((29.9964254 31.2260184, 29.9963669 31.2260174, 29.9963729 31.2259033, 29.99643 31.2259044, 29.9964254 31.2260184))"
way,1016995665,,residential,,,"POLYGON ((29.9963669 31.2260174, 29.996317 31.2260159, 29.9963217 31.2259023, 29.9963729 31.2259033, 29.9963669 31.2260174))"
way,1016995666,,residential,,,"POLYGON ((29.996317 31.2260159, 29.9962281 31.2260132, 29.9962327 31.2259001, 29.9963005 31.2259019, 29.9963217 31.2259023, 29.996317 31.2260159))"
way,1016995667,,residential,,,"POLYGON ((29.9962281 31.2260132, 29.996151 31.2260105, 29.9961582 31.2258978, 29.9962327 31.2259001, 29.9962281 31.2260132))"
way,1016995668,,residential,,,"POLYGON ((29.996151 31.2260105, 29.9961059 31.2260085, 29.996113 31.2258962, 29.9961582 31.2258978, 29.996151 31.2260105))"
way,1016995669,,residential,,,"POLYGON ((29.9961059 31.2260085, 29.9960612 31.2260064, 29.9960687 31.2258946, 29.996113 31.2258962, 29.9961059 31.2260085))"
way,1016995670,,residential,,,"POLYGON ((29.9966994 31.2259115, 29.9967043 31.2258165, 29.9965941 31.2258132, 29.9965869 31.2259089, 29.9966128 31.2259095, 29.9966994 31.2259115))"
way,1016995671,,residential,,,"POLYGON ((29.99643 31.2259044, 29.9964368 31.2258052, 29.9964944 31.2258082, 29.9964894 31.2259061, 29.99643 31.2259044))"
way,1016995672,,residential,,,"POLYGON ((29.9964894 31.2259061, 29.9965449 31.2259077, 29.9965869 31.2259089, 29.9965941 31.2258132, 29.9964944 31.2258082, 29.9964894 31.2259061))"
way,1016995673,,residential,,,"POLYGON ((29.9963005 31.2259019, 29.9963064 31.2257995, 29.9964368 31.2258052, 29.99643 31.2259044, 29.9963729 31.2259033, 29.9963217 31.2259023, 29.9963005 31.2259019))"
way,1016995674,,residential,,,"POLYGON ((29.9963005 31.2259019, 29.9962327 31.2259001, 29.9962382 31.2257976, 29.9963064 31.2257995, 29.9963005 31.2259019))"
way,1016995675,,residential,,,"POLYGON ((29.9962327 31.2259001, 29.9961582 31.2258978, 29.9961638 31.2257934, 29.9962382 31.2257976, 29.9962327 31.2259001))"
way,1016995676,,residential,,,"POLYGON ((29.9961582 31.2258978, 29.996113 31.2258962, 29.9960687 31.2258946, 29.9960762 31.225789, 29.9961638 31.2257934, 29.9961582 31.2258978))"
way,1016999020,,residential,,,"POLYGON ((29.993586 31.2261684, 29.9937257 31.2261756, 29.9937365 31.2260492, 29.9935922 31.2260404, 29.993586 31.2261684))"
way,1016999021,,residential,,,"POLYGON ((29.9937257 31.2261756, 29.9938346 31.2261811, 29.9938411 31.2260568, 29.9937934 31.2260533, 29.9937365 31.2260492, 29.9937257 31.2261756))"
way,1016999022,,residential,,,"POLYGON ((29.9938346 31.2261811, 29.993937 31.2261864, 29.9939469 31.2260623, 29.9939138 31.2260609, 29.9938411 31.2260568, 29.9938346 31.2261811))"
way,1016999023,,residential,,,"POLYGON ((29.993937 31.2261864, 29.994009 31.2261896, 29.9940186 31.2260654, 29.9939469 31.2260623, 29.993937 31.2261864))"
way,1016999024,,residential,,,"POLYGON ((29.994009 31.2261896, 29.9940801 31.2261938, 29.9940884 31.2260674, 29.9940186 31.2260654, 29.994009 31.2261896))"
way,1016999025,,residential,,,"POLYGON ((29.9940801 31.2261938, 29.9941552 31.2261971, 29.9941643 31.2260706, 29.9940884 31.2260674, 29.9940801 31.2261938))"
way,1016999026,,residential,,,"POLYGON ((29.9941552 31.2261971, 29.9942508 31.2262023, 29.9942604 31.2260741, 29.9942405 31.2260731, 29.9941643 31.2260706, 29.9941552 31.2261971))"
way,1016999027,,residential,,,"POLYGON ((29.9942508 31.2262023, 29.9943403 31.2262081, 29.9943507 31.2260789, 29.9943315 31.2260778, 29.9942604 31.2260741, 29.9942508 31.2262023))"
way,1016999028,,residential,,,"POLYGON ((29.9943403 31.2262081, 29.994442 31.2262134, 29.9944509 31.2260848, 29.9944164 31.2260828, 29.9943507 31.2260789, 29.9943403 31.2262081))"
way,1016999029,,residential,,,"POLYGON ((29.994442 31.2262134, 29.9945252 31.2262172, 29.9945308 31.226089, 29.9944892 31.226087, 29.9944509 31.2260848, 29.994442 31.2262134))"
way,1016999030,,residential,,,"POLYGON ((29.9945252 31.2262172, 29.9946035 31.2262209, 29.9946123 31.2260936, 29.9945843 31.2260917, 29.9945308 31.226089, 29.9945252 31.2262172))"
way,1016999031,,residential,,,"POLYGON ((29.9946035 31.2262209, 29.9946919 31.2262263, 29.9947015 31.2261005, 29.9946567 31.2260967, 29.9946123 31.2260936, 29.9946035 31.2262209))"
way,1016999032,,residential,,,"POLYGON ((29.9946919 31.2262263, 29.9947992 31.2262317, 29.9948101 31.2261099, 29.9947226 31.2261018, 29.9947015 31.2261005, 29.9946919 31.2262263))"
way,1016999033,,residential,,,"POLYGON ((29.9947992 31.2262317, 29.9949027 31.2262363, 29.9949143 31.2261164, 29.9948101 31.2261099, 29.9947992 31.2262317))"
way,1016999034,,residential,,,"POLYGON ((29.9949027 31.2262363, 29.995009 31.2262434, 29.9950179 31.2261225, 29.9949955 31.2261216, 29.9949143 31.2261164, 29.9949027 31.2262363))"
way,1016999035,,residential,,,"POLYGON ((29.995009 31.2262434, 29.9950885 31.2262482, 29.9950945 31.2261259, 29.9950791 31.226125, 29.9950179 31.2261225, 29.995009 31.2262434))"
way,1016999036,,residential,,,"POLYGON ((29.9950885 31.2262482, 29.9951707 31.2262523, 29.99518 31.2261307, 29.9951598 31.2261298, 29.9950945 31.2261259, 29.9950885 31.2262482))"
way,1016999037,,residential,,,"POLYGON ((29.9951707 31.2262523, 29.9952566 31.2262573, 29.9952621 31.2261342, 29.99518 31.2261307, 29.9951707 31.2262523))"
way,1017006975,,residential,,,"POLYGON ((29.9949143 31.2261164, 29.9949203 31.2260226, 29.9950019 31.2260297, 29.9949955 31.2261216, 29.9949143 31.2261164))"
way,1017006976,,residential,,,"POLYGON ((29.9949955 31.2261216, 29.9950179 31.2261225, 29.9950791 31.226125, 29.9950855 31.2260346, 29.9950019 31.2260297, 29.9949955 31.2261216))"
way,1017006977,,residential,,,"POLYGON ((29.9950791 31.226125, 29.9950945 31.2261259, 29.9951598 31.2261298, 29.995167 31.2260391, 29.9950855 31.2260346, 29.9950791 31.226125))"
way,1017006978,,residential,,,"POLYGON ((29.9948101 31.2261099, 29.9948182 31.226016, 29.9949203 31.2260226, 29.9949143 31.2261164, 29.9948101 31.2261099))"
way,1017006979,,residential,,,"POLYGON ((29.9948101 31.2261099, 29.9948182 31.226016, 29.9947287 31.2260115, 29.9947226 31.2261018, 29.9948101 31.2261099))"
way,1017006980,,residential,,,"POLYGON ((29.9947226 31.2261018, 29.9947015 31.2261005, 29.9946567 31.2260967, 29.9946634 31.2260077, 29.9947287 31.2260115, 29.9947226 31.2261018))"
way,1017006981,,residential,,,"POLYGON ((29.9946567 31.2260967, 29.9946634 31.2260077, 29.9945898 31.2260027, 29.9945843 31.2260917, 29.9946123 31.2260936, 29.9946567 31.2260967))"
way,1017006982,,residential,,,"POLYGON ((29.9944892 31.226087, 29.9944932 31.2259983, 29.9945898 31.2260027, 29.9945843 31.2260917, 29.9945308 31.226089, 29.9944892 31.226087))"
way,1017006983,,residential,,,"POLYGON ((29.9944892 31.226087, 29.9944509 31.2260848, 29.9944164 31.2260828, 29.9944235 31.2259933, 29.9944932 31.2259983, 29.9944892 31.226087))"
way,1017006984,,residential,,,"POLYGON ((29.9944164 31.2260828, 29.9944235 31.2259933, 29.9943374 31.2259885, 29.9943315 31.2260778, 29.9943507 31.2260789, 29.9944164 31.2260828))"
way,1017006985,,residential,,,"POLYGON ((29.9943315 31.2260778, 29.9943374 31.2259885, 29.9942451 31.2259835, 29.9942405 31.2260731, 29.9942604 31.2260741, 29.9943315 31.2260778))"
way,1017006986,,residential,,,"POLYGON ((29.9942405 31.2260731, 29.9941643 31.2260706, 29.994168 31.2259781, 29.9942451 31.2259835, 29.9942405 31.2260731))"
way,1017006987,,residential,,,"POLYGON ((29.9940884 31.2260674, 29.9940936 31.2259751, 29.994168 31.2259781, 29.9941643 31.2260706, 29.9940884 31.2260674))"
way,1017006988,,residential,,,"POLYGON ((29.9940186 31.2260654, 29.9940884 31.2260674, 29.9940936 31.2259751, 29.9940244 31.2259723, 29.9940186 31.2260654))"
way,1017006989,,residential,,,"POLYGON ((29.9940186 31.2260654, 29.9940244 31.2259723, 29.9939187 31.2259668, 29.9939138 31.2260609, 29.9939469 31.2260623, 29.9940186 31.2260654))"
way,1017006990,,residential,,,"POLYGON ((29.9939138 31.2260609, 29.9938411 31.2260568, 29.9938464 31.2259619, 29.9939187 31.2259668, 29.9939138 31.2260609))"
way,1017006991,,residential,,,"POLYGON ((29.9937365 31.2260492, 29.9937439 31.2259569, 29.9935982 31.2259461, 29.9935922 31.2260404, 29.9937365 31.2260492))"
way,1017006992,,residential,,,"POLYGON ((29.9937365 31.2260492, 29.9937934 31.2260533, 29.9937998 31.22596, 29.9937439 31.2259569, 29.9937365 31.2260492))"
