Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],LAV [YR20080],MRV [YR19950],MRV1 [YR20006],MRV2 [YR20081]
"005. Angola, CFM",CFM_ANG,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187.793427230047,..,..,..,..,187.793427230047,..,..,187.793427230047
"005. Angola, CFM",CFM_ANG,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"005. Angola, CFM",CFM_ANG,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,469.483568075117,..,..,..,..,469.483568075117,..,..,469.483568075117
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500,..,..,..,..,500,..,..,500
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,487,499,498,471,422,224,337,383,444,417,472,..,..,..,..,472,487,224,472
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,100,..,..,100
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500,..,..,..,..,500,..,..,500
"005. Angola, CFM",CFM_ANG,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,68,67,72,53,69,52,47,54,31,31,89,..,..,..,..,89,68,52,89
"005. Angola, CFM",CFM_ANG,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,22.6364846870839,22.5285810356422,17.5953079178886,16.5006226650062,28.7979966611018,35.3982300884956,50.4833512352309,52.0732883317261,53.0821917808219,63.9175257731959,91.2820512820513,..,..,..,..,91.2820512820513,22.6364846870839,35.3982300884956,91.2820512820513
"005. Angola, CFM",CFM_ANG,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,1484,1280,1418,1023,839,851,818,840,888,530,497,..,..,..,..,497,1484,851,497
"005. Angola, CFM",CFM_ANG,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,328.167115902965,389.84375,351.198871650212,460.410557184751,502.979737783075,263.219741480611,411.980440097799,455.952380952381,500,786.792452830189,949.698189134809,..,..,..,..,949.698189134809,328.167115902965,263.219741480611,949.698189134809
"006. Benin, OCBN",OC_BEN,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,19,19,19,19,19,19,20,20,20,20,20,..,..,..,..,20,19,19,20
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,6105.26315789474,6157.8947368421,6315.78947368421,5894.73684210526,5631.57894736842,5263.15789473684,3550,3100,3300,2250,900,..,..,..,..,900,6105.26315789474,5263.15789473684,900
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"006. Benin, OCBN",OC_BEN,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1166,..,..,..,..,1166,..,..,1166
"006. Benin, OCBN",OC_BEN,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,1766,1144,2013,1795,1508,1204,1242,1259,1143,1108,1040,..,..,..,..,1040,1766,1204,1040
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,388,270,311,340,250,156,155,184,153,72,52,..,..,..,..,52,388,156,52
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,2,..,..,2
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,182.899207248018,257.867132867133,167.908594138102,184.401114206128,206.233421750663,156.976744186047,132.850241545894,119.936457505957,132.983377077865,70.3971119133574,40.3846153846154,..,..,..,..,40.3846153846154,182.899207248018,156.976744186047,40.3846153846154
"006. Benin, OCBN",OC_BEN,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,533.505154639175,659.259259259259,700.96463022508,644.117647058824,816,570.51282051282,606.451612903226,483.695652173913,562.091503267974,458.333333333333,461.538461538462,..,..,..,..,461.538461538462,533.505154639175,570.51282051282,461.538461538462
"006. Benin, OCBN",OC_BEN,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,11.962962962963,10.9259259259259,13,16.55,20.7333333333333,12.6,11,10.0666666666667,10.1333333333333,5.2,3,..,..,..,..,3,11.962962962963,12.6,3
"006. Benin, OCBN",OC_BEN,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,27,27,26,20,15,15,15,15,15,15,14,..,..,..,..,14,27,15,14
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,684,715,681,670,702,577,445,427,443,303,118,..,..,..,..,118,684,577,118
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,438,..,..,..,..,438,..,..,438
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,579,..,..,..,..,579,..,..,579
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.721461187215,..,..,..,..,118.721461187215,..,..,118.721461187215
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148.401826484018,..,..,..,..,148.401826484018,..,..,148.401826484018
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,117,..,..,117
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,207,178,218,219,204,89,94,89,86,33,24,..,..,..,..,24,207,89,24
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,52,..,..,52
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,117,..,..,117
"006. Benin, OCBN",OC_BEN,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,116,117,120,112,107,100,71,62,66,45,18,..,..,..,..,18,116,100,18
"006. Benin, OCBN",OC_BEN,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,169.590643274854,163.636363636364,176.211453744493,167.164179104478,152.421652421652,173.310225303293,159.550561797753,145.19906323185,148.984198645598,148.514851485149,152.542372881356,..,..,..,..,152.542372881356,169.590643274854,173.310225303293,152.542372881356
"006. Benin, OCBN",OC_BEN,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,323,323,326,326,326,326,326,326,326,326,326,..,..,..,..,326,323,326,326
"006. Benin, OCBN",OC_BEN,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,640.866873065015,551.083591331269,668.711656441718,671.779141104294,625.766871165644,273.006134969325,288.343558282209,273.006134969325,263.803680981595,101.226993865031,73.6196319018405,..,..,..,..,73.6196319018405,640.866873065015,273.006134969325,73.6196319018405
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,750,..,..,..,..,750,..,..,750
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,882,..,..,..,..,882,..,..,882
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,882,..,..,..,..,882,..,..,882
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117.913832199546,..,..,..,..,117.913832199546,..,..,117.913832199546
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,826.530612244898,..,..,..,..,826.530612244898,..,..,826.530612244898
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,833,..,..,..,..,833,..,..,833
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104,..,..,..,..,104,..,..,104
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,833,..,..,..,..,833,..,..,833
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"007. Botwsana, BRC",BR_BOT,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,47,47,47,..,..,..,..,46,..,..,..,..,..,..,46,..,47,46
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,2021.27659574468,2042.55319148936,2000,..,..,..,..,2391.30434782609,..,..,..,..,..,..,2391.30434782609,..,2000,2391.30434782609
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,1940,1795,1196,1164,1168,1177,1106,1078,1065,1014,1004,..,..,..,..,1004,1940,1177,1004
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,1759,1745,1967,2568,2812,2448,1956,1875,2111,1984,1846,..,..,..,..,1846,1759,2448,1846
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,366.494845360825,427.298050139276,744.983277591973,1035.22336769759,1173.80136986301,944.774851316907,771.24773960217,769.944341372913,891.079812206573,795.85798816568,722.111553784861,..,..,..,..,722.111553784861,366.494845360825,944.774851316907,722.111553784861
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,355.315520181922,385.100286532951,404.168784951703,432.632398753894,455.903271692745,423.611111111111,381.901840490798,381.333333333333,397.441970630033,359.375,341.820151679307,..,..,..,..,341.820151679307,355.315520181922,423.611111111111,341.820151679307
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,21.9142857142857,22.275,30.125,..,..,..,..,41.2608695652174,..,..,..,..,..,..,41.2608695652174,..,30.125,41.2608695652174
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,35,40,40,..,..,..,..,23,..,..,..,..,..,..,23,..,40,23
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,525,722,574,496,360,310,637,729,668,490,396,..,..,..,..,396,525,310,396
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,625,672,795,1111,1282,1037,747,715,839,713,631,..,..,..,..,631,625,1037,631
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,86,95,96,94,89,75,106,115,110,94,94,..,..,..,..,94,86,75,94
"008. Botswana, Botswana",BO_BOT,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,163.809523809524,131.578947368421,167.247386759582,189.516129032258,247.222222222222,241.935483870968,166.405023547881,157.750342935528,164.670658682635,191.836734693878,237.373737373737,..,..,..,..,237.373737373737,163.809523809524,241.935483870968,237.373737373737
